Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJzdsO,2025-11-05,Kenny Hills Bakers @ Ampang,"Cafe, Bakery, Restaurant",2,200000,"241-B Lorong Nibong, Off, Jln Ampang, Wilayah Persekutuan, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,http://kennyhillsbakers.com/,,,60342652020.0,,60342652020.0,4.3,3742.0,$$ (Moderate),OPERATIONAL,ChIJzdsOeDhIzDERLIh9ELo5JW4,3.1597088,101.7287371,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (3742 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ73SC,2025-11-05,Aliyaa,Restaurant,1,300000,"No 48 G&M, Jalan Medan Setia 2, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,https://www.aliyaakl.com/,,,60178833738.0,,60178833738.0,4.4,1336.0,$$$ (Expensive),OPERATIONAL,ChIJ73SCX1RIzDERTYDlfaVsoYA,3.1493406,101.6537734,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (1336 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJoZHX,2025-11-05,Feeka Coffee Roasters,"Cafe, Restaurant",2,200000,"19, Jln Mesui, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,https://feekacoffeeroasters.orderu.com/,,,60321104599.0,,60321104599.0,4.4,3988.0,$$ (Moderate),OPERATIONAL,ChIJoZHXWCo2zDERg8ElLFMydz4,3.1486849,101.7084482,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (3988 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJVWBD,2025-11-05,Marrakesh Restaurant,Restaurant,2,200000,"6, Lorong Raja Uda 1, Off, Jalan Raja Uda, Kampung Baru, 50300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50300 Kuala Lumpur,Kuala Lumpur,50300.0,https://www.marrakeshresturaunt.com/,,,60322027943.0,,60322027943.0,4.2,2848.0,$$ (Moderate),OPERATIONAL,ChIJVWBDs943zDER4l5cPtJyM50,3.166932,101.7124236,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2848 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJAdaI,2025-11-05,Kraffmen Cafe,Cafe,2,200000,"80, Jalan Zainul Abidin, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,https://www.facebook.com/share/1aGBoggoa5/,,,60172910728.0,,60172910728.0,4.7,2153.0,$$ (Moderate),OPERATIONAL,ChIJAdaIyL3DSjAR954rvYrTF-A,5.416586699999999,100.3251116,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.7/5 (2153 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJh87f,2025-11-05,Nando's Pavilion,Restaurant,2,200000,"Lot 1 . 105 . 00, 166, Bukit Bintang Rd, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://www.nandos.com.my/,,,60389662536.0,,60389662536.0,4.2,2013.0,$$ (Moderate),OPERATIONAL,ChIJh87fZCw2zDERJtuoc_ov7IM,3.1484677,101.7126373,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2013 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJiQiZ,2025-11-05,Ghee Hiang,"Bakery, Store",2,200000,"216, Jln Macalister, 10400 George Town, Pulau Pinang, Malaysia",10400 George Town,,10400.0,https://www.ghee-hiang.com/,,,6042272222.0,,6042272222.0,4.5,2218.0,$$ (Moderate),OPERATIONAL,ChIJiQiZnLvDSjARG0cgLXqKLqc,5.417865700000001,100.3217154,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (2218 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJkQfT,2025-11-05,SOULed OUT Ampang,"Restaurant, Cafe, Bar",2,200000,"G-12-AF, Ground Floor, The Linc, 360, Jln Tun Razak, Taman U Thant, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50400 Kuala Lumpur,Kuala Lumpur,50400.0,https://www.souledoutgroup.com.my/souled-out/ampang,,,60126557622.0,,60126557622.0,4.4,2567.0,$$ (Moderate),OPERATIONAL,ChIJkQfT7MU3zDERSW0gS09DB44,3.1598029,101.7207652,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (2567 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJT_lb,2025-11-05,Sushi Zanmai @ 1 Utama,Restaurant,2,200000,"SK9A, Lebuh Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",47800 Petaling Jaya,Selangor,47800.0,https://www.supersushi.com.my/,,,60127712030.0,,60127712030.0,4.2,2323.0,$$ (Moderate),OPERATIONAL,ChIJT_lbN9VOzDERy4Rmoc3eIRU,3.15066,101.6151952,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2323 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJd3NU,2025-11-05,Moody Cow Dessert Cafe,Cafe,1,300000,"170, Jalan Transfer, George Town, 10050 George Town, Pulau Pinang, Malaysia",10050 George Town,,10050.0,https://www.facebook.com/moodycowpenang,,,60106502646.0,,60106502646.0,3.8,1258.0,$$$ (Expensive),OPERATIONAL,ChIJd3NUoZfDSjAR4ScpAzDNT6Y,5.4195118,100.3299789,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.8/5 (1258 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJe31X,2025-11-05,Khulafa Bistro,Restaurant,2,200000,"41, Jalan Kristal L7/L, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://eatsjust.com/restaurant/7f8fb99a-8f86-4cab-90a2-fc7eee47f648,,,60355102293.0,,60355102293.0,3.9,2036.0,$$ (Moderate),OPERATIONAL,ChIJe31XVP9SzDER518B7AS0lgc,3.0750455,101.4847477,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2036 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJuWSa,2025-11-05,Banafee Village,Restaurant,2,200000,"9022, Jalan Dato Abdullah Tahir, Taman Abad, 80300 Johor Bahru, Johor Darul Ta'zim, Malaysia",80300 Johor Bahru,Johor,80300.0,https://www.facebook.com/banafeevillage,,,6073333377.0,,6073333377.0,3.8,3693.0,$$ (Moderate),OPERATIONAL,ChIJuWSaBDNt2jERzyJH1hdcjc0,1.4791819,103.7589653,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.8/5 (3693 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJd-mo,2025-11-05,Thistle Johor Bahru,"Night Club, Lodging, Bar",5,240000,"Thistle Johor Bahru, Jalan Sungai Chat, Sri Gelam, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia",80100 Johor Bahru,Johor,80100.0,http://www.thistle.com.my/johorbahru/,,,6072678999.0,,6072678999.0,3.9,5456.0,Unknown,OPERATIONAL,ChIJd-mojLwS2jERStXXq8-Vdts,1.4622245,103.7435984,Can't standardize operations across locations,2,,,Google Places API,Rating: 3.9/5 (5456 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ-R5m,2025-11-05,KFC,"Restaurant, Meal Takeaway",2,200000,"Lot 1508, Jalan Plumbum 2 7/2, Seksyen 7, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,https://kfc.com.my/,,,60355135672.0,,60355135672.0,3.9,2112.0,$$ (Moderate),OPERATIONAL,ChIJ-R5mg_pSzDER9n4AK66MrPM,3.0670708,101.4908452,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2112 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJmbVd,2025-11-05,NASI LEMAK CINTA SAYANG ❤️ (SHAH ALAM),Restaurant,2,200000,"2, Jalan Renang 13/26, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",40100 Shah Alam,Selangor,40100.0,,,,60138000803.0,,60138000803.0,3.7,2803.0,$$ (Moderate),OPERATIONAL,ChIJmbVdX5ZNzDERnfIf_mv4ubA,3.087734,101.544697,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.7/5 (2803 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJgxv1,2025-11-05,Nona Bali Restaurant,Restaurant,1,200000,"23, Lintang Burma, 10350 George Town, Pulau Pinang, Malaysia",10350 George Town,,10350.0,https://www.nonabalirestaurant.com/,,,6042281630.0,,6042281630.0,4.5,526.0,$$$ (Expensive),OPERATIONAL,ChIJgxv1pefDSjARk-S9-uU065E,5.432977900000001,100.3114119,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (526 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJZxAs,2025-11-05,George & Dragon Cafe,"Cafe, Restaurant",1,200000,"No. 1 & 3, Jalan Glasiar, Taman Tasek, 80200 Johor Bahru, Johor Darul Ta'zim, Malaysia",80200 Johor Bahru,Johor,80200.0,https://letsumai.com/widget/george-and-dragon?fbclid=PAZXh0bgNhZW0CMTEAAaa0s-Ref19ZG1KsMzknrWHM8M-qbGFxHUCns_SjHpQX-HwCxVt-1gORLHA_aem_N2UxwWKVlU2LEuqTOKeKTQ&party_size=2&date=2024-08-15,,,6072323761.0,,6072323761.0,4.3,749.0,$$$ (Expensive),OPERATIONAL,ChIJZxAszady2jERUmJX5kHFSAc,1.4875693,103.7260182,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (749 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ__mv,2025-11-05,Wong Solo @Shah Alam,Restaurant,2,200000,"No. 8G & 10G, Jalan Plumbum P7/P, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://m.facebook.com/pages/Wong-Solo-Seksyen-7/153565574688118,,,60355232894.0,,60355232894.0,3.8,3053.0,$$ (Moderate),OPERATIONAL,ChIJ__mvcPpSzDERCOqxWxI_oqo,3.068649,101.4904894,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.8/5 (3053 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJe8M7,2025-11-05,McDonald's SS 2 SF,Restaurant,2,200000,"56, Jalan SS 2/61, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,https://www.mcdonalds.com.my/,,,60378731026.0,,60378731026.0,3.7,3321.0,$$ (Moderate),OPERATIONAL,ChIJe8M7AVRJzDERiBKWBiMUL_s,3.118279599999999,101.6204302,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.7/5 (3321 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJY_K9,2025-11-05,KFC Raja Laut,"Meal Takeaway, Restaurant",2,200000,"138 & 140, Jln Raja Laut, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50350 Kuala Lumpur,Kuala Lumpur,50350.0,https://kfc.com.my/,,,60340500167.0,,60340500167.0,3.9,2423.0,$$ (Moderate),OPERATIONAL,ChIJY_K9WiNIzDERAUBNiqBsqEA,3.1667161,101.6962418,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2423 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJVflc,2025-11-05,Fong Lye Taiwan Restaurant @Hartamas 蓬莱飯店,Restaurant,1,200000,"No.9, Ground Floor Plaza Prismaville, Jalan 19/70a, Desa Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://www.fonglyetaiwanrestaurant.com/?mibextid=Zxz2cZ,,,60362017998.0,,60362017998.0,4.3,641.0,$$$ (Expensive),OPERATIONAL,ChIJVflcTOVIzDERBMIkCCzBUzE,3.160986099999999,101.6497463,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (641 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJLeYh,2025-11-05,Caffeinees (Sunway - EGG),"Cafe, Restaurant",1,200000,"Suite G-01, Ground Floor, Pinnacle Annexe, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,,,,60179488684.0,,60179488684.0,4.3,812.0,$$$ (Expensive),OPERATIONAL,ChIJLeYhyIZMzDER9gVBe8qLaIg,3.0703895,101.6094852,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (812 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJf2om,2025-11-05,Via Pre KL Italian Restaurant,"Liquor Store, Cafe, Bar",1,200000,"25, Lorong Setiabistari 2, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,http://www.via-pre.com/,,,60320112003.0,,60320112003.0,4.4,572.0,$$$ (Expensive),OPERATIONAL,ChIJf2omWwZJzDERBtB0nrKp-8E,3.143916299999999,101.6575173,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (572 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJAAAA,2025-11-05,The Bread Shop,"Bakery, Cafe, Restaurant",1,200000,"11, Jalan Setiakasih 5, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,https://www.facebook.com/thebreadshopdamansara/,,,60320938734.0,,60320938734.0,4.4,761.0,$$$ (Expensive),OPERATIONAL,ChIJAAAAAPxIzDERs-dvYnoBa3c,3.1533357,101.6493479,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (761 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJi8A4,2025-11-05,Alexis Bistro @ Bangsar,"Restaurant, Bar",1,200000,"29, Jln Telawi 3, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,https://alexisbistro.cargo.site/,,,60322842880.0,,60322842880.0,4.1,920.0,$$$ (Expensive),OPERATIONAL,ChIJi8A4dJhJzDER5S34PCD3Pus,3.131788100000001,101.6709146,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.1/5 (920 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJPaMw,2025-11-05,Original Penang Kayu Nasi Kandar- SS2,Restaurant,2,200000,"64, Jalan SS 2/10, SS 2, 47300 Petaling Jaya, Selangor, Malaysia",47300 Petaling Jaya,Selangor,47300.0,http://www.originalkayu.com.my/,,,60378764767.0,,60378764767.0,3.7,4288.0,$$ (Moderate),OPERATIONAL,ChIJPaMw7VRJzDERAqBnpVnAVL8,3.1167306,101.6175921,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.7/5 (4288 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJs21e,2025-11-05,KFC,"Meal Takeaway, Restaurant",2,200000,"Lot 47, PT 28, Lorong Universiti A, Section 16, 59200 Petaling Jaya, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Petaling Jaya,Kuala Lumpur,59200.0,https://kfc.com.my/,,,60379321084.0,,60379321084.0,3.9,3310.0,$$ (Moderate),OPERATIONAL,ChIJs21eDwxMzDERewsTI7V8L98,3.118423,101.6480817,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (3310 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJU10P,2025-11-05,Pantai Seafood Restaurant,Restaurant,2,200000,"No. 13575, Jalan Chempaka Kg, Kampung Sungai Kayu Ara, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,13575.0,http://unique-seafood.com.my/Restaurants-Pantai,,,60162104366.0,,60162104366.0,3.9,2805.0,$$ (Moderate),OPERATIONAL,ChIJU10P-LNOzDER2AegT9iOnDc,3.1258076,101.6090097,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2805 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ8eGt,2025-11-05,d'Tandoor Restaurant • Subang Jaya,"Meal Takeaway, Restaurant",1,200000,"7, Jalan SS 15/5a, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,https://dtandoor.com/,,,60356322020.0,,60356322020.0,4.2,701.0,$$$ (Expensive),OPERATIONAL,ChIJ8eGt_l1MzDERz4hYO40vs20,3.0790047,101.5927057,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (701 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ8yM9,2025-11-05,McDonald's USJ Taipan,Restaurant,2,200000,"Taipan USJ, 4, Jalan USJ 10/1, Usj 2, 47620 Subang Jaya, Selangor, Malaysia",47620 Subang Jaya,Selangor,47620.0,https://www.mcdonalds.com.my/,,,60380115219.0,,60380115219.0,3.9,2355.0,$$ (Moderate),OPERATIONAL,ChIJ8yM9QMRMzDERWC36HTkrddQ,3.048208,101.5857969,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.9/5 (2355 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJQzcq,2025-11-05,Tamarind Hill,"Bar, Restaurant",1,200000,"19, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://samadhiretreats.com/tamarind-hill-kuala-lumpur/26,,,60321483200.0,,60321483200.0,4.2,605.0,$$$ (Expensive),CLOSED_TEMPORARILY,ChIJQzcqdNU3zDERUY0izrCokEE,3.152927800000001,101.7086755,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (605 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJkxdT,2025-11-05,Jogoya Japanese Buffet Restaurant,Restaurant,2,400000,"LG 05 Lower Ground Floor, The, 181, Bukit Bintang Rd, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://www.jogoyarestaurants.com/,,,60321411666.0,,60321411666.0,3.8,2968.0,$$$ (Expensive),OPERATIONAL,ChIJkxdTEyw2zDERsy8XiwXjebY,3.1465855,101.7140537,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.8/5 (2968 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJnynP,2025-11-05,Canai 15 Cafe (SS15),"Cafe, Restaurant",2,200000,"2, Jalan SS 15/4, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",47500 Subang Jaya,Selangor,47500.0,,,,60356118932.0,,60356118932.0,3.7,2294.0,$$ (Moderate),OPERATIONAL,ChIJnynPPl9MzDERpaBZsViUq6U,3.0752302,101.5866111,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.7/5 (2294 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ5yC4,2025-11-05,Strato at Troika Sky Dining,Restaurant,1,200000,"Level 23A Tower B, The Troika, 19, Persiaran KLCC, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50450 Kuala Lumpur,Kuala Lumpur,50450.0,https://strato-ristorante.com/,,,60321620886.0,,60321620886.0,4.4,605.0,$$$ (Expensive),OPERATIONAL,ChIJ5yC419E3zDERh7TApfjbuWc,3.1581144,101.7179393,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (605 reviews),,New,,Google Places Scraper,2025-11-05,90,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJLSu2,2025-11-05,Victoria Station Medan Damansara,Restaurant,1,200000,"11-17, Jalan Setiapuspa, Medan Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,http://www.victoriastation.com.my/,,,60320949406.0,,60320949406.0,3.6,738.0,$$$ (Expensive),OPERATIONAL,ChIJLSu2AglJzDER2bySRxQFXKQ,3.1397408,101.6579637,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 3.6/5 (738 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJS1D2,2025-11-05,Zeta Bar,Bar,1,500000,"Level 5, 3, Jalan Stesen Sentral, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Kuala Lumpur,Kuala Lumpur,50470.0,,,,60322642596.0,,60322642596.0,4.1,256.0,$$$$ (Very Expensive),CLOSED_TEMPORARILY,ChIJS1D268BJzDER3OHeYXOIf68,3.1352695,101.6862389,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.1/5 (256 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJrQvy,2025-11-05,Cava,"Bar, Restaurant",1,200000,"71, Jalan Bangkung, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,https://www.cava.my/,,,60320936637.0,,60320936637.0,4.1,414.0,$$$ (Expensive),OPERATIONAL,ChIJrQvyZqRJzDERTLLZ-WMEo4c,3.138059999999999,101.669301,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.1/5 (414 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ-Rv5,2025-11-05,Opus Bistro,Restaurant,1,200000,"67, Jalan Bangkung, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,https://www.opusbistro.my/,,,60320924288.0,,60320924288.0,4.3,349.0,$$$ (Expensive),OPERATIONAL,ChIJ-Rv5Z6RJzDERfp1PvCLRRwY,3.1381406,101.6692299,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (349 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJObNT,2025-11-05,Umameat,Restaurant,1,200000,"22-G, Jalan Medan Setia 2, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,http://www.umameat.beepit.com/,,,60138806601.0,,60138806601.0,4.2,372.0,$$$ (Expensive),OPERATIONAL,ChIJObNTWto3zDERJ11p5I0IY1Q,3.1490332,101.6531168,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (372 reviews),,New,,Google Places Scraper,2025-11-05,85,WARM
